x,y
0.749080237694725,383.02278235137845
1.9014286128198323,961.8470169159774
1.4639878836228102,747.0050482947204
1.1973169683940732,569.6829586205654
0.31203728088487304,154.43353821365014
0.3119890406724053,165.9446731324892
0.11616722433639892,88.68699808205737
1.7323522915498704,871.401912033411
1.2022300234864176,595.7652098967228
1.416145155592091,710.7827433246836
0.041168988591604894,39.26305754716837
1.9398197043239886,993.943251694104
1.6648852816008435,836.8314042594885
0.4246782213565523,226.42656333275224
0.36364993441420124,187.03936760378923
0.36680901970686763,206.0786908414534
0.6084844859190754,295.6775414552623
1.0495128632644757,527.6488044696628
0.8638900372842315,431.8778659150307
0.5824582803960838,267.2009657589643
1.223705789444759,628.7886523686738
0.27898772130408367,147.22585558737637
0.5842892970704363,297.50552134170135
0.7327236865873834,368.2646138054752
0.9121399684340719,435.9718290919343
1.5703519227860272,790.8962222427807
0.39934756431671947,196.41361990667482
1.0284688768272232,507.44511292062424
1.184829137724085,599.852316868239
0.09290082543999545,55.36753728524845
1.2150897038028767,656.2043772598748
0.34104824737458306,177.08511417029956
0.13010318597055903,71.37352947346983
1.8977710745066665,964.4765586085699
1.9312640661491187,944.6379853639206
1.6167946962329223,822.4182228735731
0.6092275383467414,311.3014212173119
0.19534422801276774,148.6950543082045
1.3684660530243138,692.7020016937532
0.8803049874792026,454.1061854735864
0.24407646968955765,123.54068767787997
0.9903538202225404,480.7165337408824
0.06877704223043679,57.86397078559274
1.8186408041575641,940.7268299699357
0.5175599632000338,279.25866020967817
1.325044568707964,656.2599363764589
0.6234221521788219,345.37776167774234
1.0401360423556216,501.3922243031658
1.0934205586865593,568.288206247464
0.3697089110510541,231.9909482411861
1.9391692555291171,967.2264245617068
1.550265646722229,777.7592595895592
1.8789978831283782,958.4029498140974
1.7896547008552977,900.8647296530226
1.1957999576221703,577.6489098083621
1.8437484700462337,939.8392307496534
0.176985004103839,68.83929281433194
0.3919657248382904,208.98240255539346
0.09045457782107613,27.652895426251693
0.6506606615265287,362.18496481735394
0.777354579378964,380.00841505716795
0.5426980635477918,269.7920840217125
1.6574750183038587,859.9251286640574
0.7135066533871786,338.5576002453948
0.5618690193747615,290.5405295538362
1.085392166316497,578.6074677407455
0.2818484499495253,111.31119633308381
1.6043939615080793,820.3292035782584
0.14910128735954165,81.09021115097516
1.9737738732010346,1020.2873588948728
1.5444895385933148,761.4061609264356
0.3974313630683448,175.88343154010198
0.011044234247204798,16.060346544165196
1.6309228569096683,836.0794276316849
1.4137146876952342,724.5906330437917
1.4580143360819746,749.0582612556645
1.5425406933718915,771.552718494723
0.14808930346818072,80.02252940852405
0.7169314570885452,370.77956112404314
0.23173811905025943,103.6676742360547
1.726206851751187,915.9547777642493
1.2465962536551158,643.9941515286897
0.6617960497052984,313.0281193559439
0.12711670057204727,77.83347276384866
0.6219646434313244,297.0863701019977
0.6503666440534941,346.7783138980775
1.4592123566761281,765.9110011282972
1.2751149427104262,632.6198594725728
1.774425485152653,922.4500945275869
0.9444298503238986,488.9704123535943
0.2391884918766034,138.18814556508093
1.42648957444599,764.019053046088
1.5215700972337949,769.5714171719442
1.1225543951389925,556.3054638385973
1.541934359909122,767.0543006012326
0.9875911927287815,486.36771139964105
1.0454656587639881,530.5999861225879
0.8550820367170993,442.0597961853364
0.05083825348819038,31.410487012089284
0.2157828539866089,126.3771376599044
